Payment Method,Fuel Type,Charge Type,Allowance,Cap Period,Start Date,End Date,Cost Value
Direct Debit,Dual Fuel (implied),Unit Rate,CM,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,24.05341644
Direct Debit,Dual Fuel (implied),Unit Rate,CO,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,77.39741375
Direct Debit,Dual Fuel (implied),Unit Rate,DF,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,666.4264359
Direct Debit,Dual Fuel (implied),Unit Rate,DRC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,42.3417437
Direct Debit,Dual Fuel (implied),Unit Rate,EBIT,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,35.71611114
Direct Debit,Dual Fuel (implied),Unit Rate,HAP,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,15.30025746
Direct Debit,Dual Fuel (implied),Unit Rate,IC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,13.64196571
Direct Debit,Dual Fuel (implied),Unit Rate,NC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,301.6345408
Direct Debit,Dual Fuel (implied),Unit Rate,PC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,187.2273847
Direct Debit,Dual Fuel (implied),Unit Rate,SMNCC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,-1.7763
Direct Debit,Dual Fuel (implied),Unit Rate,AA,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,67.03325754
Direct Debit,Dual Fuel (implied),Unit Rate,CM,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,18.00005259
Direct Debit,Dual Fuel (implied),Unit Rate,DF,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,1065.586005
Direct Debit,Dual Fuel (implied),Unit Rate,EBIT,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,32.79583964
Direct Debit,Dual Fuel (implied),Unit Rate,HAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,20.89720916
Direct Debit,Dual Fuel (implied),Unit Rate,NC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,298.7886062
Direct Debit,Dual Fuel (implied),Unit Rate,OC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,77.0641589
Direct Debit,Dual Fuel (implied),Unit Rate,PAAC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,0
Direct Debit,Dual Fuel (implied),Unit Rate,PAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,7.586783551
Direct Debit,Dual Fuel (implied),Unit Rate,PC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,152.6266921
Direct Debit,Dual Fuel (implied),Unit Rate,SMNCC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,6.614714793
Direct Debit,Dual Fuel (implied),Unit Rate,AA,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,30.56858195
Direct Debit,Dual Fuel (implied),Unit Rate,CM,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,21.61373182
Direct Debit,Dual Fuel (implied),Unit Rate,DF,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,647.4825519
Direct Debit,Dual Fuel (implied),Unit Rate,EBIT,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,33.3394511
Direct Debit,Dual Fuel (implied),Unit Rate,HAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,14.79841207
Direct Debit,Dual Fuel (implied),Unit Rate,NC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,260.8498162
Direct Debit,Dual Fuel (implied),Unit Rate,OC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,80.26235225
Direct Debit,Dual Fuel (implied),Unit Rate,PAAC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,0
Direct Debit,Dual Fuel (implied),Unit Rate,PAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,5.552026183
Direct Debit,Dual Fuel (implied),Unit Rate,PC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,186.6368194
Direct Debit,Dual Fuel (implied),Unit Rate,SMNCC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,5.295941772
Direct Debit,Dual Fuel (implied),Unit Rate,AA,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,0
Direct Debit,Dual Fuel (implied),Unit Rate,CM,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,27.62656142
Direct Debit,Dual Fuel (implied),Unit Rate,CO,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,75.55195519
Direct Debit,Dual Fuel (implied),Unit Rate,DF,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,772.7964814
Direct Debit,Dual Fuel (implied),Unit Rate,DRC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,45.385714
Direct Debit,Dual Fuel (implied),Unit Rate,EBIT,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,39.11910006
Direct Debit,Dual Fuel (implied),Unit Rate,HAP,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,17.0839922
Direct Debit,Dual Fuel (implied),Unit Rate,IC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,12.88458673
Direct Debit,Dual Fuel (implied),Unit Rate,NC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,299.6293562
Direct Debit,Dual Fuel (implied),Unit Rate,PC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,194.6662942
Direct Debit,Dual Fuel (implied),Unit Rate,SMNCC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,-1.171038743
Direct Debit,Dual Fuel (implied),Unit Rate,AA,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,0
Direct Debit,Dual Fuel (implied),Unit Rate,CM,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,38.77016464
Direct Debit,Dual Fuel (implied),Unit Rate,CO,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,78.23625855
Direct Debit,Dual Fuel (implied),Unit Rate,DF,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,689.9175213
Direct Debit,Dual Fuel (implied),Unit Rate,DRC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,39.89077602
Direct Debit,Dual Fuel (implied),Unit Rate,EBIT,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,34.78049545
Direct Debit,Dual Fuel (implied),Unit Rate,HAP,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,14.31601965
Direct Debit,Dual Fuel (implied),Unit Rate,IC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,13.35563504
Direct Debit,Dual Fuel (implied),Unit Rate,NC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,292.2951454
Direct Debit,Dual Fuel (implied),Unit Rate,PC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,85.64003621
Direct Debit,Dual Fuel (implied),Unit Rate,SMNCC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,-2.787482448
Direct Debit,Dual Fuel (implied),Unit Rate,AA,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,47.41595159
Direct Debit,Dual Fuel (implied),Unit Rate,CM,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,11.67112037
Direct Debit,Dual Fuel (implied),Unit Rate,DF,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,2531.279511
Direct Debit,Dual Fuel (implied),Unit Rate,EBIT,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,60.35031442
Direct Debit,Dual Fuel (implied),Unit Rate,HAP,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,42.18287966
Direct Debit,Dual Fuel (implied),Unit Rate,NC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,295.1835868
Direct Debit,Dual Fuel (implied),Unit Rate,OC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,74.11198043
Direct Debit,Dual Fuel (implied),Unit Rate,PAAC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,0
Direct Debit,Dual Fuel (implied),Unit Rate,PAP,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,13.88815336
Direct Debit,Dual Fuel (implied),Unit Rate,PC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,136.3764395
Direct Debit,Dual Fuel (implied),Unit Rate,SMNCC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,6.053968412
Direct Debit,Dual Fuel (implied),Unit Rate,AA,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,11.20085192
Direct Debit,Dual Fuel (implied),Unit Rate,CM,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,17.21659626
Direct Debit,Dual Fuel (implied),Unit Rate,DF,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,961.7284367
Direct Debit,Dual Fuel (implied),Unit Rate,EBIT,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,38.26601745
Direct Debit,Dual Fuel (implied),Unit Rate,HAP,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,18.66009721
Direct Debit,Dual Fuel (implied),Unit Rate,NC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,302.0609781
Direct Debit,Dual Fuel (implied),Unit Rate,OC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,79.58581135
Direct Debit,Dual Fuel (implied),Unit Rate,PAAC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,0
Direct Debit,Dual Fuel (implied),Unit Rate,PAP,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,6.889685003
Direct Debit,Dual Fuel (implied),Unit Rate,PC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,154.3003161
Direct Debit,Dual Fuel (implied),Unit Rate,SMNCC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,5.322032416
Direct Debit,Dual Fuel (implied),Unit Rate,AA,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,30.56858195
Direct Debit,Dual Fuel (implied),Unit Rate,CM,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,20.79836224
Direct Debit,Dual Fuel (implied),Unit Rate,DF,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,780.397228
Direct Debit,Dual Fuel (implied),Unit Rate,EBIT,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,37.67418831
Direct Debit,Dual Fuel (implied),Unit Rate,HAP,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,16.83407271
Direct Debit,Dual Fuel (implied),Unit Rate,NC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,269.7119216
Direct Debit,Dual Fuel (implied),Unit Rate,OC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,81.79994521
Direct Debit,Dual Fuel (implied),Unit Rate,PAAC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,0
Direct Debit,Dual Fuel (implied),Unit Rate,PAP,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,6.186315395
Direct Debit,Dual Fuel (implied),Unit Rate,PC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,185.433643
Direct Debit,Dual Fuel (implied),Unit Rate,SMNCC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,6.931552503
Direct Debit,Dual Fuel (implied),Unit Rate,AA,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,0
Direct Debit,Dual Fuel (implied),Unit Rate,CM,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,27.16621753
Direct Debit,Dual Fuel (implied),Unit Rate,CO,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,77.39741375
Direct Debit,Dual Fuel (implied),Unit Rate,DF,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,757.9253825
Direct Debit,Dual Fuel (implied),Unit Rate,DRC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,46.53922509
Direct Debit,Dual Fuel (implied),Unit Rate,EBIT,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,37.90413968
Direct Debit,Dual Fuel (implied),Unit Rate,HAP,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,16.88655505
Direct Debit,Dual Fuel (implied),Unit Rate,IC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,13.64196571
Direct Debit,Dual Fuel (implied),Unit Rate,NC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,326.2741931
Direct Debit,Dual Fuel (implied),Unit Rate,PC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,194.5763872
Direct Debit,Dual Fuel (implied),Unit Rate,SMNCC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,-1.7763
Direct Debit,Electricity Multi-Register,Standing Charge,AA,Apr 2023 - June 2023,01/04/2023,01/06/2023,0.410791252
Direct Debit,Electricity Multi-Register,Standing Charge,EBIT,Apr 2023 - June 2023,01/04/2023,01/06/2023,3.482312483
Direct Debit,Electricity Multi-Register,Standing Charge,HAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,1.17326894
Direct Debit,Electricity Multi-Register,Standing Charge,NC,Apr 2023 - June 2023,01/04/2023,01/06/2023,103.1436814
Direct Debit,Electricity Multi-Register,Standing Charge,OC,Apr 2023 - June 2023,01/04/2023,01/06/2023,48.95919726
Direct Debit,Electricity Multi-Register,Standing Charge,PAAC,Apr 2023 - June 2023,01/04/2023,01/06/2023,4.196814384
Direct Debit,Electricity Multi-Register,Standing Charge,PAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,0.836420415
Direct Debit,Electricity Multi-Register,Standing Charge,PC,Apr 2023 - June 2023,01/04/2023,01/06/2023,10.29863782
Direct Debit,Electricity Multi-Register,Standing Charge,SMNCC,Apr 2023 - June 2023,01/04/2023,01/06/2023,11.95167364
Direct Debit,Electricity Multi-Register,Standing Charge,AA,Apr 2024 - June 2024,01/04/2024,01/06/2024,0
Direct Debit,Electricity Multi-Register,Standing Charge,EBIT,Apr 2024 - June 2024,01/04/2024,01/06/2024,4.569654681
Direct Debit,Electricity Multi-Register,Standing Charge,HAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,1.213001434
Direct Debit,Electricity Multi-Register,Standing Charge,NC,Apr 2024 - June 2024,01/04/2024,01/06/2024,120.5856757
Direct Debit,Electricity Multi-Register,Standing Charge,OC,Apr 2024 - June 2024,01/04/2024,01/06/2024,50.99102348
Direct Debit,Electricity Multi-Register,Standing Charge,PAAC,Apr 2024 - June 2024,01/04/2024,01/06/2024,4.370983855
Direct Debit,Electricity Multi-Register,Standing Charge,PAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,0.926417643
Direct Debit,Electricity Multi-Register,Standing Charge,PC,Apr 2024 - June 2024,01/04/2024,01/06/2024,10.90926537
Direct Debit,Electricity Multi-Register,Standing Charge,SMNCC,Apr 2024 - June 2024,01/04/2024,01/06/2024,11.08228504
Direct Debit,Electricity Multi-Register,Standing Charge,AA,Apr 2025 - June 2025,01/04/2025,01/06/2025,0
Direct Debit,Electricity Multi-Register,Standing Charge,EBIT,Apr 2025 - June 2025,01/04/2025,01/06/2025,4.238060522
Direct Debit,Electricity Multi-Register,Standing Charge,HAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,1.274245631
Direct Debit,Electricity Multi-Register,Standing Charge,NC,Apr 2025 - June 2025,01/04/2025,01/06/2025,95.20248071
Direct Debit,Electricity Multi-Register,Standing Charge,OC,Apr 2025 - June 2025,01/04/2025,01/06/2025,52.78840822
Direct Debit,Electricity Multi-Register,Standing Charge,PAAC,Apr 2025 - June 2025,01/04/2025,01/06/2025,4.525056849
Direct Debit,Electricity Multi-Register,Standing Charge,PAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,0.826282664
Direct Debit,Electricity Multi-Register,Standing Charge,PC,Apr 2025 - June 2025,01/04/2025,01/06/2025,10.97981964
Direct Debit,Electricity Multi-Register,Standing Charge,SMNCC,Apr 2025 - June 2025,01/04/2025,01/06/2025,13.67506322
Direct Debit,Electricity Multi-Register,Standing Charge,AA,Apr 2026 - June 2026,01/04/2026,01/06/2026,0
Direct Debit,Electricity Multi-Register,Standing Charge,CO,Apr 2026 - June 2026,01/04/2026,01/06/2026,47.394883
Direct Debit,Electricity Multi-Register,Standing Charge,DRC,Apr 2026 - June 2026,01/04/2026,01/06/2026,6.264404988
Direct Debit,Electricity Multi-Register,Standing Charge,EBIT,Apr 2026 - June 2026,01/04/2026,01/06/2026,4.613843881
Direct Debit,Electricity Multi-Register,Standing Charge,HAP,Apr 2026 - June 2026,01/04/2026,01/06/2026,1.012628472
Direct Debit,Electricity Multi-Register,Standing Charge,IC,Apr 2026 - June 2026,01/04/2026,01/06/2026,9.593093458
Direct Debit,Electricity Multi-Register,Standing Charge,NC,Apr 2026 - June 2026,01/04/2026,01/06/2026,123.6235186
Direct Debit,Electricity Multi-Register,Standing Charge,PC,Apr 2026 - June 2026,01/04/2026,01/06/2026,3.410217236
Direct Debit,Electricity Multi-Register,Standing Charge,SMNCC,Apr 2026 - June 2026,01/04/2026,01/06/2026,-2.112555406
Direct Debit,Electricity Multi-Register,Standing Charge,AA,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,0
Direct Debit,Electricity Multi-Register,Standing Charge,EBIT,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,3.046621283
Direct Debit,Electricity Multi-Register,Standing Charge,HAP,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,1.111793003
Direct Debit,Electricity Multi-Register,Standing Charge,NC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,84.41146429
Direct Debit,Electricity Multi-Register,Standing Charge,OC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,47.08366536
Direct Debit,Electricity Multi-Register,Standing Charge,PAAC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,4.036042564
Direct Debit,Electricity Multi-Register,Standing Charge,PAP,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,0.730035968
Direct Debit,Electricity Multi-Register,Standing Charge,PC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,9.95048638
Direct Debit,Electricity Multi-Register,Standing Charge,SMNCC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,11.0901065
Direct Debit,Electricity Multi-Register,Standing Charge,AA,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,0.410791252
Direct Debit,Electricity Multi-Register,Standing Charge,EBIT,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,3.945604402
Direct Debit,Electricity Multi-Register,Standing Charge,HAP,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,1.187203087
Direct Debit,Electricity Multi-Register,Standing Charge,NC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,103.1436814
Direct Debit,Electricity Multi-Register,Standing Charge,OC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,50.56121409
Direct Debit,Electricity Multi-Register,Standing Charge,PAAC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,4.334140313
Direct Debit,Electricity Multi-Register,Standing Charge,PAP,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,0.838092791
Direct Debit,Electricity Multi-Register,Standing Charge,PC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,10.29863782
Direct Debit,Electricity Multi-Register,Standing Charge,SMNCC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,10.69908761
Direct Debit,Electricity Multi-Register,Standing Charge,AA,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,0
Direct Debit,Electricity Multi-Register,Standing Charge,EBIT,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,4.870846172
Direct Debit,Electricity Multi-Register,Standing Charge,HAP,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,1.264904038
Direct Debit,Electricity Multi-Register,Standing Charge,NC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,120.5856757
Direct Debit,Electricity Multi-Register,Standing Charge,OC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,51.96786301
Direct Debit,Electricity Multi-Register,Standing Charge,PAAC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,4.454719178
Direct Debit,Electricity Multi-Register,Standing Charge,PAP,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,0.941469798
Direct Debit,Electricity Multi-Register,Standing Charge,PC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,10.90926537
Direct Debit,Electricity Multi-Register,Standing Charge,SMNCC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,13.25048426
Direct Debit,Electricity Multi-Register,Standing Charge,AA,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,0
Direct Debit,Electricity Multi-Register,Standing Charge,CO,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,46.88671771
Direct Debit,Electricity Multi-Register,Standing Charge,DRC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,5.981491411
Direct Debit,Electricity Multi-Register,Standing Charge,EBIT,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,4.195166608
Direct Debit,Electricity Multi-Register,Standing Charge,HAP,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,1.295455862
Direct Debit,Electricity Multi-Register,Standing Charge,IC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,9.93072275
Direct Debit,Electricity Multi-Register,Standing Charge,NC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,95.20248071
Direct Debit,Electricity Multi-Register,Standing Charge,PC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,22.91557996
Direct Debit,Electricity Multi-Register,Standing Charge,SMNCC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,-1.4283
Direct Debit,Electricity Multi-Register,Standing Charge,AA,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,0.410791252
Direct Debit,Electricity Multi-Register,Standing Charge,EBIT,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,3.482312483
Direct Debit,Electricity Multi-Register,Standing Charge,HAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,1.17326894
Direct Debit,Electricity Multi-Register,Standing Charge,NC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,103.1436814
Direct Debit,Electricity Multi-Register,Standing Charge,OC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,48.95919726
Direct Debit,Electricity Multi-Register,Standing Charge,PAAC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,4.196814384
Direct Debit,Electricity Multi-Register,Standing Charge,PAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,0.836420415
Direct Debit,Electricity Multi-Register,Standing Charge,PC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,10.29863782
Direct Debit,Electricity Multi-Register,Standing Charge,SMNCC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,11.95167364
Direct Debit,Electricity Multi-Register,Standing Charge,AA,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,0
Direct Debit,Electricity Multi-Register,Standing Charge,EBIT,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,4.725198234
Direct Debit,Electricity Multi-Register,Standing Charge,HAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,1.215278747
Direct Debit,Electricity Multi-Register,Standing Charge,NC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,120.5856757
Direct Debit,Electricity Multi-Register,Standing Charge,OC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,50.99102348
Direct Debit,Electricity Multi-Register,Standing Charge,PAAC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,4.370983855
Direct Debit,Electricity Multi-Register,Standing Charge,PAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,0.926417643
Direct Debit,Electricity Multi-Register,Standing Charge,PC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,10.90926537
Direct Debit,Electricity Multi-Register,Standing Charge,SMNCC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,11.08228504
Direct Debit,Electricity Multi-Register,Standing Charge,AA,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,0
Direct Debit,Electricity Multi-Register,Standing Charge,CO,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,45.76875406
Direct Debit,Electricity Multi-Register,Standing Charge,DRC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,5.524216998
Direct Debit,Electricity Multi-Register,Standing Charge,EBIT,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,4.078294052
Direct Debit,Electricity Multi-Register,Standing Charge,HAP,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,1.125185948
Direct Debit,Electricity Multi-Register,Standing Charge,IC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,9.350398226
Direct Debit,Electricity Multi-Register,Standing Charge,NC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,95.20248071
Direct Debit,Electricity Multi-Register,Standing Charge,PC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,10.97981964
Direct Debit,Electricity Multi-Register,Standing Charge,SMNCC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,1.150231283
Direct Debit,Electricity Multi-Register,Standing Charge,AA,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,0
Direct Debit,Electricity Multi-Register,Standing Charge,CO,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,47.394883
Direct Debit,Electricity Multi-Register,Standing Charge,DRC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,6.264404988
